Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
11-csves/37.csv,10,TCP,,,20.011,56.593,96.95400000000001,767.7379999999999,209.937,0.0,421,1167,1,134,56738,2,2,56731,4444,,56731,4444,,9.5,29.5,54.0,663.75,2155.5,6745.0,mine
11-csves/38.csv,2,TCP,,,596.434,596.434,596.434,1192.868,596.434,596.434,740,1333,1,134,99442,2,2,56731,4444,,56731,4444,,360.5,370.0,379.5,33197.5,49721.0,66244.5,mine
11-csves/39.csv,18,TCP,,,7.5794999999999995,17.943,32.21375,559.114,113.593,1.512,348,1254,1,134,46682,2,2,56731,4444,,56731,4444,,4.0,11.5,20.25,472.25,707.0,3025.25,mine
11-csves/41.csv,24,TCP,,,6.7749999999999995,26.503,37.813,591.008,52.163,1.346,414,1432,1,135,56188,2,2,56731,4444,,56731,4444,,5.5,17.5,26.0,627.0,1125.5,3817.0,mine
11-csves/42.csv,12,TCP,,,24.00875,36.214,83.62424999999999,581.6709999999999,105.656,7.269,356,1268,1,134,47823,2,2,56731,4444,,56731,4444,,17.5,23.0,46.25,808.25,2455.0,4957.0,mine
11-csves/43.csv,2,TCP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,58800,50,147,294,2,2,56731,4444,,56731,4444,,1.0,1.0,1.0,83.5,147.0,210.5,mine
11-csves/44.csv,2,TCP,,,595.256,595.279,595.302,1190.558,595.325,595.233,694,1252,1,134,93176,2,2,56731,4444,,56731,4444,,337.5,347.0,356.5,31180.0,46588.0,61996.0,mine
11-csves/45.csv,32,TCP,,,1.8565,12.821000000000002,24.184749999999998,547.566,76.083,0.0,349,1257,1,135,47130,2,2,56731,4444,,56731,4444,,3.0,8.0,15.0,267.25,637.0,2035.5,mine
11-csves/46.csv,28,TCP,,,4.49025,17.8555,28.87825,1103.634,313.913,0.0,668,1264,1,134,90090,2,2,56731,4444,,56731,4444,,4.75,10.5,16.25,462.0,901.0,2613.5,mine
11-csves/47.csv,17,TCP,,,7.791,18.433,55.825,582.939,93.558,0.0,387,1354,1,133,51710,2,2,56731,4444,,4444,56731,,4.0,13.0,37.0,548.0,1562.0,2635.0,mine
11-csves/48.csv,8,TCP,,,19.35125,71.6945,131.37825,648.9300000000001,172.782,9.961,403,1326,1,135,54672,2,2,56731,4444,,56731,4444,,15.5,48.0,79.25,1479.0,3709.0,7590.75,mine
12-csves/0.csv,14,TCP,,,0.6412500000000001,4.0945,21.03975,173.97400000000002,45.755,0.0,121,1388,1,137,16590,2,2,56731,4444,,56731,4444,,2.0,3.0,13.75,191.75,558.0,1121.25,mine
12-csves/2.csv,19,TCP,,,4.673,26.954,43.0975,568.597,109.467,0.0,343,1252,1,135,46520,2,2,56731,4444,,4444,56731,,2.5,14.0,24.0,440.5,1074.0,3044.5,mine
12-csves/3.csv,8,TCP,,,41.826,62.0565,80.0895,481.724,106.06,12.527,309,1322,1,133,41104,2,2,56731,4444,,56731,4444,,25.0,38.5,51.75,1849.75,2710.5,7840.25,mine
12-csves/4.csv,29,TCP,,,3.553,10.042,35.624,594.1859999999999,65.285,0.0,403,1359,1,135,54427,2,2,56731,4444,,4444,56731,,3.0,9.0,20.0,274.0,808.0,2192.0,mine
12-csves/5.csv,6,TCP,,,28.08,76.82,85.86175,358.615,92.355,11.911,213,1249,1,135,28858,2,2,56731,4444,,56731,4444,,16.25,47.5,51.0,1549.5,2231.5,8800.25,mine
12-csves/6.csv,16,TCP,,,5.406000000000001,40.1395,50.999249999999996,552.008,83.247,1.738,356,1346,1,134,47984,2,2,56731,4444,,56731,4444,,3.75,21.5,36.25,747.5,1411.0,4409.75,mine
12-csves/7.csv,10,TCP,,,42.80225,47.0625,100.029,627.357,124.473,2.329,363,1201,1,134,48730,2,2,56731,4444,,56731,4444,,25.75,29.5,54.25,1179.25,2945.5,6377.0,mine
12-csves/8.csv,35,TCP,,,3.4800000000000004,17.343,30.0175,575.443,39.964,0.0,354,1235,1,135,47864,2,2,56731,4444,,4444,56731,,4.0,10.0,16.5,307.0,747.0,1860.0,mine
12-csves/9.csv,2,TCP,,,599.157,599.157,599.157,1198.314,599.157,599.157,696,1254,1,135,93978,2,2,56731,4444,,56731,4444,,338.0,348.0,358.0,31400.5,46989.0,62577.5,mine
12-csves/10.csv,8,TCP,,,9.896749999999999,65.1795,146.38275,731.1859999999999,229.024,5.965,419,1200,1,133,56028,2,2,56731,4444,,56731,4444,,7.5,40.0,84.75,1330.0,2545.5,8144.0,mine
12-csves/11.csv,6,TCP,,,30.465999999999998,31.442500000000003,180.15775000000002,582.4169999999999,229.714,29.948,357,1329,1,136,48560,2,2,56731,4444,,56731,4444,,24.0,24.5,97.0,2116.5,5501.0,5757.25,mine
12-csves/12.csv,22,TCP,,,1.781,16.0525,42.95675,612.7989999999999,117.775,0.0,402,1346,1,133,53842,2,2,56731,4444,,56731,4444,,2.0,9.5,27.25,327.25,567.5,2676.5,mine
12-csves/13.csv,18,TCP,,,7.27525,19.564999999999998,34.80775,481.953,100.009,0.332,311,1320,1,135,42166,2,2,56731,4444,,56731,4444,,5.25,15.5,18.75,619.5,968.0,3475.5,mine
12-csves/14.csv,22,TCP,,,3.853,18.945999999999998,53.231750000000005,597.9920000000001,76.908,0.0,366,1251,1,134,49066,2,2,56731,4444,,56731,4444,,2.0,13.5,32.0,274.0,714.5,2815.25,mine
12-csves/15.csv,12,TCP,,,11.848999999999998,70.683,119.91975,816.001,128.758,8.541,473,1207,1,134,63402,2,2,56731,4444,,56731,4444,,7.5,36.0,71.0,1154.25,2753.5,6315.0,mine
