Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
15-csves/2.csv,2,TCP,,,454.04225,457.26149999999996,460.48074999999994,914.5229999999999,463.7,450.823,70,442,0,366,25663,2,2,3333,53058,,3333,53058,,33.5,35.0,36.5,7058.25,12831.5,18604.75,mine
15-csves/3.csv,2,TCP,,,268.13325,268.1335,268.13375,536.267,268.134,268.133,53,552,0,349,18514,2,2,3333,53058,,3333,53058,,25.75,26.5,27.25,5066.0,9257.0,13448.0,mine
15-csves/5.csv,2,TCP,,,584.4970000000001,584.519,584.5409999999999,1169.038,584.563,584.475,83,334,0,294,24474,2,2,3333,53058,,3333,53058,,39.75,41.5,43.25,6936.0,12237.0,17538.0,mine
16-csves/0.csv,2,TCP,,,257.48400000000004,257.485,257.486,514.97,257.487,257.483,35,418,0,384,13466,2,2,3333,53058,,3333,53058,,17.25,17.5,17.75,3599.0,6733.0,9867.0,mine
16-csves/1.csv,2,TCP,,,277.0915,277.09299999999996,277.0945,554.1859999999999,277.096,277.09,47,504,0,371,17476,2,2,3333,53058,,3333,53058,,23.25,23.5,23.75,4661.5,8738.0,12814.5,mine
16-csves/2.csv,2,TCP,,,566.97325,566.9745,566.9757500000001,1133.949,566.977,566.972,104,444,0,302,31483,2,2,3333,53058,,3333,53058,,50.5,52.0,53.5,8735.75,15741.5,22747.25,mine
16-csves/5.csv,2,TCP,,,585.27125,585.2715000000001,585.2717500000001,1170.5430000000001,585.272,585.271,89,427,0,351,31298,2,2,3333,53058,,3333,53058,,43.75,44.5,45.25,8442.0,15649.0,22856.0,mine
17-csves/0.csv,2,TCP,,,554.84575,554.8465,554.84725,1109.693,554.848,554.845,98,399,0,282,27707,2,2,3333,53058,,3333,53058,,47.0,49.0,51.0,7876.75,13853.5,19830.25,mine
17-csves/1.csv,2,TCP,,,196.78075,206.7255,216.67025,413.451,226.615,186.836,34,470,0,392,13338,2,2,3333,53058,,3333,53058,,17.0,17.0,17.0,3563.0,6669.0,9775.0,mine
17-csves/2.csv,2,TCP,,,358.646,361.382,364.118,722.764,366.854,355.91,65,484,0,341,22218,2,2,3333,53058,,3333,53058,,31.25,32.5,33.75,6114.5,11109.0,16103.5,mine
17-csves/5.csv,2,TCP,,,564.558,564.5799999999999,564.602,1129.1599999999999,564.624,564.536,88,433,0,347,30620,2,2,3333,53058,,3333,53058,,42.5,44.0,45.5,8440.0,15310.0,22180.0,mine
18-csves/0.csv,2,TCP,,,459.08700000000005,460.182,461.277,920.364,462.372,457.992,60,360,0,347,20848,2,2,3333,53058,,3333,53058,,29.0,30.0,31.0,5689.5,10424.0,15158.5,mine
18-csves/1.csv,4,TCP,,,15.88375,40.1235,69.48725,180.99,84.86,15.883,23,621,0,371,8542,2,2,3333,53058,,3333,53058,,2.0,5.5,9.25,145.0,998.0,2988.5,mine
18-csves/2.csv,2,TCP,,,270.65024999999997,270.65049999999997,270.65075,541.3009999999999,270.651,270.65,41,455,0,375,15404,2,2,3333,53058,,3333,53058,,20.25,20.5,20.75,4113.5,7702.0,11290.5,mine
18-csves/4.csv,2,TCP,,,296.162,296.162,296.162,592.324,296.162,296.162,54,414,0,284,15346,2,2,3333,53058,,3333,53058,,26.5,27.0,27.5,4221.5,7673.0,11124.5,mine
18-csves/5.csv,2,TCP,,,529.08825,529.1085,529.1287500000001,1058.217,529.149,529.068,73,371,0,336,24544,2,2,3333,53058,,3333,53058,,35.75,36.5,37.25,6673.5,12272.0,17870.5,mine
19-csves/1.csv,2,TCP,,,553.5224999999999,553.5429999999999,553.5635,1107.0859999999998,553.584,553.502,82,330,0,278,22844,2,2,3333,53058,,3333,53058,,40.0,41.0,42.0,6405.5,11422.0,16438.5,mine
19-csves/2.csv,2,TCP,,,281.25624999999997,281.25649999999996,281.25675,562.5129999999999,281.257,281.256,39,280,0,253,9868,2,2,3333,53058,,3333,53058,,18.75,19.5,20.25,2836.0,4934.0,7032.0,mine
19-csves/4.csv,2,TCP,,,248.35425,248.3545,248.35475,496.709,248.355,248.354,32,253,0,245,7858,2,2,3333,53058,,3333,53058,,15.5,16.0,16.5,2240.5,3929.0,5617.5,mine
19-csves/5.csv,2,TCP,,,580.26175,580.2625,580.26325,1160.525,580.264,580.261,72,365,0,368,26537,2,2,3333,53058,,3333,53058,,36.0,36.0,36.0,7047.25,13268.5,19489.75,mine
20-csves/0.csv,2,TCP,,,288.1045,288.105,288.1055,576.21,288.106,288.104,55,526,0,344,18958,2,2,3333,53058,,3333,53058,,26.75,27.5,28.25,5188.5,9479.0,13769.5,mine
20-csves/1.csv,2,TCP,,,290.653,290.653,290.653,581.306,290.653,290.653,41,308,0,273,11207,2,2,3333,53058,,3333,53058,,20.25,20.5,20.75,3064.75,5603.5,8142.25,mine
20-csves/2.csv,2,TCP,,,274.44425,274.4445,274.44475,548.889,274.445,274.444,40,407,0,349,13975,2,2,3333,53058,,3333,53058,,19.5,20.0,20.5,3809.75,6987.5,10165.25,mine
20-csves/3.csv,2,TCP,,,557.573,557.573,557.573,1115.146,557.573,557.573,75,317,0,295,22128,2,2,3333,53058,,3333,53058,,36.25,37.5,38.75,6197.0,11064.0,15931.0,mine
20-csves/5.csv,2,TCP,,,286.06050000000005,286.06100000000004,286.0615,572.1220000000001,286.062,286.06,24,278,0,414,9958,2,2,3333,53058,,3333,53058,,12.0,12.0,12.0,2609.5,4979.0,7348.5,mine
21-csves/0.csv,2,TCP,,,561.45925,561.4594999999999,561.45975,1122.9189999999999,561.46,561.459,91,479,0,369,33666,2,2,3333,53058,,3333,53058,,44.75,45.5,46.25,9045.5,16833.0,24620.5,mine
21-csves/1.csv,2,TCP,,,251.50824999999998,251.5285,251.54874999999998,503.057,251.569,251.488,42,448,0,335,14091,2,2,3333,53058,,3333,53058,,20.0,21.0,22.0,3964.75,7045.5,10126.25,mine
21-csves/3.csv,2,TCP,,,533.159,533.159,533.159,1066.318,533.159,533.159,93,509,0,365,33979,2,2,3333,53058,,3333,53058,,44.75,46.5,48.25,9371.75,16989.5,24607.25,mine
21-csves/4.csv,2,TCP,,,287.4975,287.49800000000005,287.49850000000004,574.9960000000001,287.499,287.497,53,647,0,439,23276,2,2,3333,53058,,3333,53058,,26.25,26.5,26.75,6142.0,11638.0,17134.0,mine
22-csves/0.csv,2,TCP,,,585.46375,585.4835,585.50325,1170.967,585.523,585.444,90,431,0,350,31551,2,2,3333,53058,,3333,53058,,43.5,45.0,46.5,8685.75,15775.5,22865.25,mine
22-csves/1.csv,2,TCP,,,552.6505,552.652,552.6535,1105.304,552.655,552.649,106,534,0,348,36951,2,2,3333,53058,,3333,53058,,51.5,53.0,54.5,10168.75,18475.5,26782.25,mine
22-csves/2.csv,2,TCP,,,253.64625,253.6465,253.64675,507.293,253.647,253.646,46,480,0,331,15242,2,2,3333,53058,,3333,53058,,22.5,23.0,23.5,4209.5,7621.0,11032.5,mine
22-csves/5.csv,2,TCP,,,275.465,275.465,275.465,550.93,275.465,275.465,47,621,0,455,21396,2,2,3333,53058,,3333,53058,,23.25,23.5,23.75,5695.0,10698.0,15701.0,mine
23-csves/0.csv,2,TCP,,,126.10675,129.8835,133.66025000000002,259.767,137.437,122.33,23,446,0,333,7679,2,2,3333,53058,,3333,53058,,11.25,11.5,11.75,2145.75,3839.5,5533.25,mine
23-csves/1.csv,2,TCP,,,262.52075,262.5215,262.52225,525.043,262.523,262.52,47,459,0,320,15066,2,2,3333,53058,,3333,53058,,22.75,23.5,24.25,4175.5,7533.0,10890.5,mine
23-csves/2.csv,2,TCP,,,539.011,539.012,539.0129999999999,1078.024,539.014,539.01,84,445,0,356,29985,2,2,3333,53058,,3333,53058,,41.5,42.0,42.5,8032.25,14992.5,21952.75,mine
23-csves/3.csv,2,TCP,,,447.3965,450.461,453.52549999999997,900.922,456.59,444.332,73,433,0,339,24769,2,2,3333,53058,,3333,53058,,35.25,36.5,37.75,6794.25,12384.5,17974.75,mine
23-csves/5.csv,2,TCP,,,293.18725,293.1875,293.18775,586.375,293.188,293.187,50,462,0,338,16941,2,2,3333,53058,,3333,53058,,23.5,25.0,26.5,4833.25,8470.5,12107.75,mine
24-csves/0.csv,2,TCP,,,561.573,561.573,561.573,1123.146,561.573,561.573,92,404,0,308,28414,2,2,3333,53058,,3333,53058,,45.0,46.0,47.0,7795.5,14207.0,20618.5,mine
24-csves/2.csv,2,TCP,,,285.86625,285.8665,285.86675,571.733,285.867,285.866,39,413,0,378,14771,2,2,3333,53058,,3333,53058,,18.75,19.5,20.25,4061.75,7385.5,10709.25,mine
24-csves/4.csv,4,TCP,,,1.36425,137.1095,272.67999999999995,547.739,273.52,0.0,45,524,0,401,18063,2,2,3333,53058,,3333,53058,,1.75,11.0,20.5,414.5,932.5,5033.75,mine
24-csves/5.csv,2,TCP,,,575.22225,575.2225,575.2227499999999,1150.445,575.223,575.222,105,433,0,297,31191,2,2,3333,53058,,3333,53058,,50.25,52.5,54.75,8844.75,15595.5,22346.25,mine
25-csves/0.csv,2,TCP,,,266.02725,266.0285,266.02975000000004,532.057,266.031,266.026,36,345,0,319,11486,2,2,3333,53058,,3333,53058,,17.5,18.0,18.5,3167.5,5743.0,8318.5,mine
25-csves/2.csv,2,TCP,,,136.57025,136.57049999999998,136.57074999999998,273.14099999999996,136.571,136.57,19,393,0,354,6728,2,2,3333,53058,,3333,53058,,9.25,9.5,9.75,1835.0,3364.0,4893.0,mine
25-csves/3.csv,2,TCP,,,238.28549999999998,238.28699999999998,238.2885,476.57399999999996,238.29,238.284,56,683,0,363,20363,2,2,3333,53058,,3333,53058,,28.0,28.0,28.0,5370.75,10181.5,14992.25,mine
25-csves/4.csv,2,TCP,,,581.3445,581.345,581.3455,1162.69,581.346,581.344,88,450,0,372,32748,2,2,3333,53058,,3333,53058,,43.0,44.0,45.0,8859.0,16374.0,23889.0,mine
