Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency
875,TCP,UDP,,0.0,0.0,24.9455,11873.358999999999,68.311,0.0,13854,590243,115,636,8814619,314,307,443,53.0,80.0,443,53.0,5355.0,1.0,1.0,12.0,32.0,89.0,2258.0,not_mine,Does not have
2,TCP,,,217.46275,217.4805,217.49825,434.961,217.516,217.445,20,377,0,513,10271,2,2,3332,51964.0,,3332,51964.0,,10.0,10.0,10.0,2667.75,5135.5,7603.25,mine,Bitcoin
78,TCP,UDP,,0.43925,59.461999999999996,149.69250000000005,6572.763000000001,225.28900000000002,0.0,368,515,1,45,16704,41,30,443,123.0,80.0,5355,443.0,123.0,2.0,4.0,6.0,49.0,116.0,216.0,not_mine,Does not have
2,TCP,,,111.95625,114.3695,116.78275,228.739,119.196,109.54299999999999,21,517,0,367,7717,2,2,3333,56490.0,,3333,56490.0,,10.25,10.5,10.75,2145.25,3858.5,5571.75,mine,Litecoin
62,TCP,UDP,,44.47125000000001,103.0855,104.348,4744.462,149.681,0.0,441,7246,2,336,148449,36,35,443,80.0,57842.0,443,80.0,1900.0,4.0,5.0,6.0,96.0,160.0,248.0,not_mine,Does not have
45,TCP,UDP,,1.508,102.92,135.196,3507.4,180.00599999999997,0.0,197,847,1,97,19206,25,22,443,123.0,80.0,443,123.0,80.0,3.0,4.0,5.0,80.0,96.0,177.0,not_mine,Does not have
2,TCP,,,420.74175,420.7425,420.74325,841.485,420.744,420.741,66,371,0,295,19525,2,2,3333,52003.0,,3333,52003.0,,32.0,33.0,34.0,5441.25,9762.5,14083.75,mine,Litecoin
199,TCP,UDP,,0.0,38.986,149.04500000000004,15016.007,227.429,0.0,12410,296569,41,892,11075455,59,54,443,80.0,45218.0,443,80.0,1900.0,1.0,5.0,7.0,32.0,168.0,280.0,not_mine,Does not have
2,TCP,,,584.9675,584.9680000000002,584.9685000000002,1169.936,584.969,584.967,72,429,0,436,31403,2,2,59090,3337.0,,59090,3337.0,,35.5,36.0,36.5,8326.75,15701.5,23076.25,mine,Bitcash
68,TCP,UDP,,0.0,20.1105,194.9625,6330.726,240.25599999999997,0.0,5371,124785,18,859,4618718,33,29,443,123.0,80.0,443,123.0,80.0,1.0,4.0,21.25,48.0,208.0,1862.5,not_mine,Does not have
156,TCP,UDP,,112.7755,161.148,190.8115,22550.776,271.45599999999996,0.0,1640,9781,5,222,365128,79,75,443,123.0,80.0,443,123.0,80.0,5.0,6.0,8.0,160.0,192.0,312.0,not_mine,Does not have
16,TCP,,,7.504,15.43,41.251999999999995,567.623,115.031,0.604,318,1184,1,136,43462,2,2,4444,55582.0,,55582,4444.0,,4.0,9.0,24.25,430.25,988.5,2546.75,mine,Etherium
2,TCP,,,551.05675,551.0575,551.05825,1102.115,551.059,551.056,30,57,0,133,3992,2,2,51085,14444.0,,51085,14444.0,,15.0,15.0,15.0,1233.0,1996.0,2759.0,mine,Monero
2,TCP,,,517.69525,517.6955,517.6957500000002,1035.391,517.696,517.695,63,467,0,480,30252,2,2,59090,3337.0,,59090,3337.0,,31.25,31.5,31.75,7935.5,15126.0,22316.5,mine,Bitcash
14,TCP,,,22.63425,36.109,58.02625000000001,625.879,112.905,0.0,379,1278,1,134,51135,2,2,4444,64790.0,,4444,64790.0,,14.25,20.0,37.75,697.0,2590.5,4570.75,mine,Etherium
4,TCP,,,91.4,168.16250000000005,244.907,672.5780000000002,244.907,91.346,50,483,0,406,20306,3,3,3332,52081.0,52084.0,3332,52081.0,52084.0,10.0,12.5,15.0,433.0,3918.0,8561.5,mine,Bitcoin
2,TCP,,,596.0989999999998,596.1189999999998,596.1389999999999,1192.2379999999996,596.159,596.0790000000001,719,1297,1,134,96726,2,2,4444,64790.0,,4444,64790.0,,353.25,359.5,365.75,31786.5,48363.0,64939.5,mine,Etherium
77,TCP,UDP,,70.49600000000001,182.32,194.985,11373.758,271.551,1.5030000000000001,5405,124368,18,851,4600618,43,39,443,80.0,40224.0,443,80.0,1900.0,5.0,5.0,8.0,160.0,192.0,351.0,not_mine,Does not have
57,TCP,UDP,,0.0,55.6,194.377,5474.994000000001,240.25,0.0,5278,125651,18,871,4598182,28,24,443,123.0,80.0,443,123.0,80.0,1.0,6.0,13.0,55.0,224.0,897.0,not_mine,Does not have
69,UDP,TCP,,0.0,0.0,5.375,518.434,65.594,0.0,5117,556449,77,896,4589037,28,30,123,443.0,53.0,123,443.0,53.0,1.0,1.0,9.0,48.0,53.0,1664.0,not_mine,Does not have
2,TCP,,,264.131,264.132,264.13300000000004,528.264,264.134,264.13,43,398,0,305,13147,2,2,3337,54082.0,,3337,54082.0,,21.25,21.5,21.75,3610.75,6573.5,9536.25,mine,Bitcash
236,TCP,UDP,,15.24775,58.4835,92.1645,15042.963,193.47799999999998,0.0,7907,149832,26,696,5509250,63,61,443,80.0,49678.0,443,80.0,1900.0,3.0,5.0,13.25,95.75,168.0,1869.5,not_mine,Does not have
55,TCP,UDP,,0.0,0.21100000000000002,6.3295,285.665,43.042,0.0,4983,422156,57,918,4576916,30,25,443,80.0,47188.0,443,80.0,1900.0,1.0,3.0,6.0,32.0,103.0,1242.5,not_mine,Does not have
101,TCP,UDP,,0.0,4.684,45.056000000000004,2534.851,148.308,0.0,5265,127040,18,873,4601132,27,26,443,80.0,123.0,443,80.0,123.0,1.0,2.0,5.0,48.0,64.0,216.0,not_mine,Does not have
4,TCP,,,169.33175,206.511,243.68325,826.0160000000002,243.68400000000003,169.31,75,536,0,369,27676,3,3,3332,52327.0,52334.0,3332,52327.0,52334.0,16.5,18.0,20.25,488.0,5692.5,12123.5,mine,Bitcoin
90,TCP,UDP,,0.0,1.2785,45.04725000000001,1668.876,90.11399999999999,0.0,5184,141601,19,885,4592771,29,26,443,80.0,123.0,443,80.0,123.0,1.0,2.0,4.0,47.0,64.0,408.5,not_mine,Does not have
74,TCP,UDP,,14.34325,116.532,198.47775,8421.001,290.85400000000004,0.0,5894,127405,19,797,4702586,42,37,443,80.0,53.0,443,80.0,1900.0,4.25,6.0,12.75,165.0,340.0,1317.0,not_mine,Does not have
140,TCP,UDP,,0.0,0.0,0.0,347.096,45.775,0.0,5187,205743,29,883,4584634,31,30,443,80.0,123.0,443,80.0,123.0,1.0,1.0,1.0,32.0,32.0,64.0,not_mine,Does not have
2,TCP,,,244.41325,244.4135,244.41375,488.827,244.41400000000002,244.41299999999998,33,446,0,413,13635,2,2,52586,3332.0,,3332,52586.0,,16.25,16.5,16.75,3647.75,6817.5,9987.25,mine,Bitcoin
69,TCP,UDP,,0.0,0.02,45.056000000000004,1025.845,58.608000000000004,0.0,183,2371,2,103,18985,38,38,443,80.0,53.0,443,80.0,53.0,1.0,2.0,3.0,32.0,64.0,152.0,not_mine,Does not have
626,TCP,UDP,ICMP6,0.0,0.4115,41.89525,10573.65,79.52,0.0,14550,913472,168,677,9853738,305,305,443,53.0,80.0,443,53.0,80.0,1.0,8.0,14.75,47.0,967.0,4422.75,not_mine,Does not have
14,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,14,11895,19,77,1084,8,8,53,50472.0,53232.0,53,50472.0,53232.0,1.0,1.0,1.0,38.5,49.5,99.75,not_mine,Does not have
493,TCP,UDP,,0.0,11.137,46.578,12959.753,149.68,0.0,13222,245176,44,686,9076009,220,218,443,53.0,80.0,443,53.0,80.0,1.0,5.0,13.0,58.0,177.0,3526.0,not_mine,Does not have
160,TCP,UDP,,0.0,0.0,45.056000000000004,2541.75,47.975,0.0,446,4867,3,191,85225,46,41,443,80.0,54760.0,443,80.0,1900.0,1.0,1.0,2.0,32.0,32.5,64.0,not_mine,Does not have
290,UDP,ICMP,,0.0,0.0,0.0,0.0,0.0,0.0,290,3481,5,74,21721,143,143,53,58220.0,52782.0,53,52782.0,58220.0,1.0,1.0,1.0,36.0,47.0,99.0,not_mine,Does not have
299,TCP,UDP,,11.8875,100.492,231.3645,34457.064,291.948,0.0,31539,649934,105,767,24210787,139,137,443,80.0,53.0,443,80.0,53.0,6.0,17.0,38.5,248.0,4451.0,9224.0,not_mine,Does not have
2,TCP,,,571.87225,571.8725,571.87275,1143.745,571.873,571.872,97,557,0,411,39889,2,2,3333,56490.0,,3333,56490.0,,47.75,48.5,49.25,10631.25,19944.5,29257.75,mine,Litecoin
2,TCP,,,284.622,284.622,284.622,569.244,284.622,284.622,20,72,0,128,2577,2,2,51085,14444.0,,51085,14444.0,,10.0,10.0,10.0,829.25,1288.5,1747.75,mine,Monero
2,TCP,,,75.16675,150.3335,225.50025,300.66700000000003,300.66700000000003,0.0,190,220,0,43,8280,2,2,4444,58780.0,,4444,58780.0,,48.0,95.0,142.0,2207.0,4140.0,6073.0,mine,Etherium
161,TCP,UDP,,45.111999999999995,59.903999999999996,60.205,12194.166,246.803,0.0,6010,130893,20,810,4870194,85,83,443,80.0,123.0,443,1900.0,80.0,4.0,4.0,8.0,80.0,103.0,312.0,not_mine,Does not have
96,TCP,UDP,,0.0,45.248000000000005,46.84275,3134.875,110.09299999999999,0.0,5064,165828,22,904,4582074,42,39,443,80.0,53.0,443,80.0,1900.0,1.0,2.0,3.0,52.0,64.0,87.0,not_mine,Does not have
247,TCP,UDP,,166.54950000000005,225.425,254.477,50222.789,296.42,0.0,49224,1223662,165,925,45545802,125,122,443,123.0,80.0,443,123.0,1900.0,7.0,15.0,30.0,280.0,1817.0,5233.0,not_mine,Does not have
2,TCP,,,599.1342500000002,599.1345,599.1347499999998,1198.269,599.135,599.134,736,1351,1,137,101202,2,2,4444,58780.0,,4444,58780.0,,357.0,368.0,379.0,33336.5,50601.0,67865.5,mine,Etherium
71,UDP,TCP,,0.0,0.0,0.0,130.662,32.853,0.0,158,8043,2,356,56390,38,38,53,443.0,123.0,53,443.0,123.0,1.0,1.0,1.0,40.5,52.0,99.5,not_mine,Does not have
2,TCP,,,491.99825,492.1295,492.26075,984.2589999999999,492.392,491.86699999999996,61,414,0,418,25525,2,2,3337,54082.0,,3337,54082.0,,29.75,30.5,31.25,6806.25,12762.5,18718.75,mine,Bitcash
582,TCP,UDP,,0.0,3.7460000000000004,45.056000000000004,11770.353000000001,133.12,0.0,10687,183927,36,623,6659153,144,142,443,80.0,53.0,443,80.0,53.0,1.0,2.0,11.0,32.0,64.0,1890.0,not_mine,Does not have
142,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,142,2395,4,71,10182,72,72,53,49735.0,48359.0,53,49735.0,48359.0,1.0,1.0,1.0,38.0,50.5,101.25,not_mine,Does not have
366,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,366,3699,6,73,26760,184,184,53,43880.0,42285.0,53,43880.0,42285.0,1.0,1.0,1.0,36.0,49.0,96.75,not_mine,Does not have
2,TCP,,,593.1724999999999,593.1949999999998,593.2175,1186.39,593.24,593.15,691,1262,1,135,93624,2,2,56731,4444.0,,56731,4444.0,,335.75,345.5,355.25,31282.0,46812.0,62342.0,mine,Etherium
2,TCP,,,574.79025,574.7905000000002,574.79075,1149.581,574.7909999999999,574.79,63,467,0,533,33600,2,2,3333,56490.0,,3333,56490.0,,31.25,31.5,31.75,8773.0,16800.0,24827.0,mine,Litecoin
85,TCP,UDP,,0.484,165.646,194.937,9539.776000000002,240.329,0.0,5510,125193,18,835,4604137,50,35,443,80.0,56581.0,443,5355.0,1900.0,2.0,6.0,8.0,79.0,224.0,696.0,not_mine,Does not have
246,TCP,UDP,,0.0,0.0,16.13375,3143.712,68.38,0.0,7308,396161,65,760,5561170,86,86,443,53.0,80.0,443,53.0,80.0,1.0,1.0,11.75,32.0,54.0,2236.5,not_mine,Does not have
72,TCP,UDP,,75.77600000000001,103.706,120.22075,6675.798000000001,149.784,0.0,359,1130,2,68,24627,37,36,443,123.0,80.0,443,123.0,80.0,4.0,5.0,6.0,120.0,160.0,248.0,not_mine,Does not have
345,UDP,TCP,,0.0,0.0,11.099,3528.301,67.339,0.0,2054,44424,19,286,588384,175,175,53,443.0,123.0,53,443.0,123.0,1.0,1.0,10.0,42.0,109.0,1840.0,not_mine,Does not have
210,TCP,UDP,,0.0,0.0,5.91275,2325.3659999999995,67.015,0.0,5723,152346,23,818,4684547,55,54,443,80.0,53.0,443,80.0,1900.0,1.0,1.0,3.0,32.0,32.0,165.25,not_mine,Does not have
2,TCP,,,597.0685000000002,597.091,597.1134999999998,1194.182,597.136,597.0459999999999,693,1254,1,135,93670,2,2,4444,58780.0,,4444,58780.0,,335.75,346.5,357.25,31434.0,46835.0,62236.0,mine,Etherium
13,TCP,,,20.002,25.385,118.081,781.4329999999999,159.987,0.0,476,1283,1,134,64166,2,2,4444,56731.0,,56731,4444.0,,13.0,19.0,70.0,794.0,2839.0,4228.0,mine,Etherium
574,TCP,UDP,,0.0,0.0,23.019000000000002,7572.422,90.241,0.0,8658,316242,59,666,5767916,193,191,443,53.0,80.0,443,53.0,80.0,1.0,1.0,12.0,32.0,67.0,2022.75,not_mine,Does not have
2,TCP,,,323.426,323.426,323.426,646.852,323.426,323.426,389,1314,1,136,53134,2,2,4444,58780.0,,4444,58780.0,,189.25,194.5,199.75,17720.5,26567.0,35413.5,mine,Etherium
2,TCP,,,245.157,245.157,245.157,490.314,245.157,245.157,41,484,0,362,14861,2,2,52275,3332.0,,52275,3332.0,,18.75,20.5,22.25,3964.25,7430.5,10896.75,mine,Bitcoin
35,TCP,UDP,ICMP6,22.945,59.906000000000006,104.416,2440.509,180.005,0.0,213,972,1,107,22801,21,20,443,80.0,0.0,443,1900.0,80.0,3.0,5.0,7.5,96.0,224.0,402.5,not_mine,Does not have
2,TCP,,,12.57075,14.296500000000002,16.02225,28.593000000000004,17.748,10.845,5,1454,0,645,3226,2,2,3333,53058.0,,3333,53058.0,,2.25,2.5,2.75,826.5,1613.0,2399.5,mine,Litecoin
67,TCP,UDP,,0.0,0.05,45.1845,970.829,46.61600000000001,0.0,5244,608542,86,884,4637172,37,38,443,80.0,53.0,443,80.0,53.0,1.0,3.0,15.0,32.0,120.0,2824.5,not_mine,Does not have
69,TCP,UDP,,0.0,166.75400000000002,225.56799999999998,7908.154,272.548,0.0,5462,125501,18,846,4624762,38,33,80,443.0,123.0,80,443.0,123.0,1.0,6.0,8.0,77.0,192.0,930.0,not_mine,Does not have
118,UDP,TCP,,0.0,0.0,8.12825,791.924,45.071999999999996,0.0,10096,1000748,130,957,9668103,63,62,53,80.0,443.0,53,80.0,443.0,1.0,1.0,4.75,48.0,78.0,340.75,not_mine,Does not have
2,TCP,,,567.9730000000001,567.9730000000001,567.9730000000001,1135.9460000000001,567.9730000000001,567.9730000000001,50,82,0,116,5834,2,2,51085,14444.0,,51085,14444.0,,25.0,25.0,25.0,2145.5,2917.0,3688.5,mine,Monero
2,TCP,,,529.0542499999998,529.0545,529.05475,1058.109,529.055,529.054,659,1330,1,133,88022,2,2,56731,4444.0,,56731,4444.0,,322.75,329.5,336.25,29251.5,44011.0,58770.5,mine,Etherium
34,TCP,UDP,,176.04025,194.2735,194.987,6152.967,240.521,0.0,5207,144605,20,880,4587119,21,20,443,80.0,39678.0,443,80.0,1900.0,7.0,8.0,24.5,224.0,312.0,6163.5,not_mine,Does not have
2,TCP,,,590.9555,590.956,590.9565,1181.912,590.957,590.955,82,424,0,382,31363,2,2,3333,50348.0,,3333,50348.0,,40.5,41.0,41.5,8365.75,15681.5,22997.25,mine,Litecoin
207,UDP,TCP,,0.0,0.0,4.4510000000000005,1776.0030000000004,120.927,0.0,953,7072,4,204,194498,102,100,53,443.0,123.0,53,443.0,123.0,1.0,1.0,7.0,45.0,93.0,820.0,not_mine,Does not have
14,TCP,,,14.205,46.2585,74.31625,677.887,122.27799999999999,0.0,413,1283,1,135,56138,2,2,4444,58780.0,,4444,58780.0,,7.5,26.5,48.5,939.5,2078.5,5431.75,mine,Etherium
25,TCP,UDP,,90.11200000000001,92.10799999999999,104.875,2455.4120000000003,148.93,45.056000000000004,115,691,0,116,13389,15,15,80,443.0,49330.0,80,443.0,49330.0,3.0,3.0,5.0,60.0,60.0,160.0,not_mine,Does not have
1060,TCP,UDP,,0.0,0.249,46.2495,24715.303,148.666,0.0,16537,263943,55,595,9848786,226,224,443,53.0,80.0,443,53.0,80.0,1.0,3.0,11.0,32.0,96.0,1875.0,not_mine,Does not have
669,TCP,UDP,,0.0,10.36,101.984,43526.352,295.77299999999997,0.0,19310,246540,64,478,9237997,341,322,443,53.0,80.0,443,53.0,80.0,1.0,9.0,17.0,160.0,1417.0,4247.0,not_mine,Does not have
401,TCP,UDP,,0.0,0.002,45.056000000000004,7799.886999999999,129.866,0.0,11271,250264,38,818,9230899,83,70,443,80.0,5353.0,443,80.0,5355.0,1.0,2.0,6.0,32.0,45.0,498.0,not_mine,Does not have
2,TCP,,,297.5225000000001,297.52299999999997,297.5235,595.0459999999999,297.524,297.522,32,362,0,421,13496,2,2,59090,3337.0,,59090,3337.0,,16.0,16.0,16.0,3534.0,6748.0,9962.0,mine,Bitcash
178,TCP,UDP,,0.0,0.0,5.6005,1359.058,90.11200000000001,0.0,12955,556577,76,909,11786287,66,61,443,80.0,53.0,443,80.0,53.0,1.0,1.0,4.75,32.0,43.5,1480.0,not_mine,Does not have
15,UDP,TCP,,0.0,0.0,0.0,4.0569999999999995,3.003,0.0,28,204,0,50,1416,10,10,53,60376.0,5353.0,53,60376.0,5353.0,1.0,1.0,1.0,42.0,53.0,86.5,not_mine,Does not have
2,TCP,,,591.4345,591.442,591.4495000000002,1182.884,591.457,591.427,702,1290,1,135,95427,2,2,4444,58780.0,,4444,58780.0,,342.0,351.0,360.0,31890.25,47713.5,63536.75,mine,Etherium
409,TCP,UDP,,0.0,7.126,46.688,11290.062999999998,120.00299999999999,0.0,9201,178685,30,725,6673737,80,75,443,80.0,59318.0,443,80.0,1900.0,1.0,2.0,7.0,32.0,64.0,853.0,not_mine,Does not have
2,TCP,,,597.609,597.609,597.609,1195.218,597.609,597.609,727,1320,1,135,98680,2,2,58839,4444.0,,58839,4444.0,,352.25,363.5,374.75,33087.5,49340.0,65592.5,mine,Etherium
139,TCP,UDP,,0.271,62.351000000000006,74.3205,6447.655000000002,102.045,0.0,10242,747597,100,932,9550750,78,67,443,53.0,80.0,443,1900.0,53.0,3.0,4.0,19.5,80.0,160.0,3520.5,not_mine,Does not have
2,TCP,,,530.47725,530.8965000000002,531.31575,1061.793,531.735,530.058,612,1248,1,135,83004,2,2,4444,58780.0,,4444,58780.0,,296.5,306.0,315.5,27937.0,41502.0,55067.0,mine,Etherium
20,TCP,,,10.54325,16.717,32.3145,448.19800000000015,57.284,4.181,279,1275,1,136,38208,2,2,56731,4444.0,,56731,4444.0,,8.75,9.5,21.5,497.0,1238.5,2251.0,mine,Etherium
69,TCP,UDP,,0.0,0.002,5.597,642.053,45.688,0.0,5196,369764,51,891,4632363,30,28,443,80.0,53.0,443,80.0,53.0,1.0,2.0,6.0,32.0,64.0,696.0,not_mine,Does not have
15,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,15,124,0,60,913,9,9,53,41495.0,50472.0,53,41495.0,50472.0,1.0,1.0,1.0,42.5,47.0,86.5,not_mine,Does not have
8,TCP,,,0.5895,24.651,47.2315,204.797,56.42100000000001,0.0,136,1349,1,134,18224,2,2,4444,58780.0,,4444,58780.0,,4.25,16.0,30.25,245.5,1365.5,2973.5,mine,Etherium
2,TCP,,,294.77425,294.7745,294.77475,589.549,294.775,294.774,361,1319,1,134,48640,2,2,4444,58780.0,,4444,58780.0,,175.75,180.5,185.25,16062.5,24320.0,32577.5,mine,Etherium
139,TCP,UDP,,13.295,13.856,45.056000000000004,3297.897,60.003,0.0,484,2045,4,54,26516,74,72,443,80.0,53.0,443,80.0,1900.0,2.0,4.0,4.0,64.0,128.0,184.0,not_mine,Does not have
175,TCP,UDP,,0.0,0.001,14.4545,3147.276,194.747,0.0,6628,152984,22,847,5616020,70,65,53,443.0,80.0,53,443.0,80.0,1.0,2.0,4.0,48.0,96.0,271.0,not_mine,Does not have
325,TCP,UDP,,0.0,0.0,0.221,3289.533,104.834,0.0,5623,126664,19,819,4605660,55,51,443,123.0,80.0,443,123.0,80.0,1.0,1.0,3.0,32.0,48.0,96.0,not_mine,Does not have
64,TCP,UDP,,0.0,0.0,24.8075,847.582,60.727,0.0,144,1050,1,90,12979,31,34,443,53.0,123.0,443,53.0,123.0,1.0,1.0,3.0,46.0,57.5,108.5,not_mine,Does not have
58,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,58,5224,8,73,4239,29,31,53,58951.0,59161.0,53,58951.0,41172.0,1.0,1.0,1.0,35.25,47.5,104.75,not_mine,Does not have
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,35878,60,74,148,2,2,53,33534.0,,53,33534.0,,1.0,1.0,1.0,66.0,74.0,82.0,not_mine,Does not have
92,TCP,UDP,,58.83875000000001,75.77600000000001,102.90825,7053.2440000000015,149.08100000000002,0.073,404,1222,2,56,22965,50,47,443,80.0,49326.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,216.0,not_mine,Does not have
39,TCP,UDP,,168.86450000000005,194.201,194.9865,6651.998999999999,240.518,0.0,5293,126708,18,866,4588422,23,21,443,80.0,5353.0,443,80.0,1900.0,7.0,8.0,25.5,224.0,312.0,4052.5,not_mine,Does not have
325,UDP,TCP,,0.0,0.0,10.501,5626.1280000000015,180.957,0.0,2206,22166,11,246,544289,162,162,53,443.0,123.0,53,443.0,123.0,1.0,1.0,12.0,47.0,137.0,2264.0,not_mine,Does not have
217,TCP,UDP,ICMP6,45.216,92.16,148.799,21189.318,225.28,0.0,997,1853,4,52,52218,99,96,443,123.0,80.0,443,123.0,80.0,2.0,5.0,6.0,95.0,160.0,224.0,not_mine,Does not have
25,TCP,UDP,,30.154,86.835,148.666,2475.137,287.121,0.052000000000000005,4763,115396,16,870,4146477,16,14,443,59216.0,36470.0,443,1900.0,59216.0,5.0,8.0,27.0,192.0,1697.0,4576.0,not_mine,Does not have
4,TCP,,,43.5615,73.5235,103.62525,294.653,106.527,41.07899999999999,160,1156,1,136,21850,2,2,4444,58780.0,,4444,58780.0,,25.0,38.5,53.5,2470.75,4133.5,7125.25,mine,Etherium
130,TCP,UDP,,0.0,0.0,0.1905,817.393,90.11200000000001,0.0,5129,285574,39,893,4584506,43,41,443,80.0,53.0,443,80.0,1900.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,Does not have
14,TCP,,,7.779,18.623,113.6595,801.5189999999999,172.21200000000002,1.506,482,1271,1,135,65132,2,2,4444,58780.0,,4444,58780.0,,7.0,10.0,64.0,502.25,1755.5,4906.0,mine,Etherium
406,TCP,UDP,,0.6845,60.571999999999996,240.24025,46637.858,290.51,0.0,24887,560261,84,830,20669724,208,206,443,53.0,80.0,443,53.0,80.0,5.25,15.0,23.0,231.75,2203.0,5977.0,not_mine,Does not have
2,TCP,,,533.0790000000001,533.0790000000001,533.0790000000001,1066.1580000000001,533.0790000000001,533.0790000000001,56,348,0,415,23243,2,2,59090,3337.0,,59090,3337.0,,28.0,28.0,28.0,6090.75,11621.5,17152.25,mine,Bitcash
138,TCP,UDP,,6.041,50.1275,225.27775,13972.297,272.988,0.0,6248,134099,20,798,4991533,76,70,443,80.0,5353.0,443,80.0,1900.0,3.0,6.0,17.0,96.0,256.0,1700.0,not_mine,Does not have
422,TCP,UDP,,0.0,7.314500000000002,47.0345,11570.841,120.57600000000001,0.0,15556,354312,52,836,13008743,83,78,443,80.0,123.0,443,80.0,1900.0,1.0,3.0,9.0,32.0,84.0,1058.5,not_mine,Does not have
2,TCP,,,61.18375,64.42750000000001,67.67125,128.85500000000002,70.915,57.94,14,359,0,227,3184,2,2,3333,56490.0,,3333,56490.0,,7.0,7.0,7.0,919.0,1592.0,2265.0,mine,Litecoin
113,TCP,UDP,,0.0,0.001,10.724,1421.4209999999996,65.488,0.0,6481,524893,74,879,5699495,57,57,443,53.0,80.0,443,53.0,80.0,1.0,2.0,16.0,32.0,96.0,2574.0,not_mine,Does not have
2,TCP,,,252.891,252.891,252.891,505.782,252.891,252.891,40,455,0,359,14387,2,2,3332,51889.0,,3332,51889.0,,18.0,20.0,22.0,3835.75,7193.5,10551.25,mine,Bitcoin
2,TCP,,,252.34099999999998,252.34099999999998,252.34099999999998,504.68199999999996,252.34099999999998,252.34099999999998,24,326,0,428,10292,2,2,3337,49875.0,,3337,49875.0,,12.0,12.0,12.0,2693.0,5146.0,7599.0,mine,Bitcash
229,TCP,UDP,,5.343,31.978,226.78400000000002,23910.827999999998,286.35,0.0,9584,160934,32,627,6013454,119,116,443,53.0,80.0,443,53.0,80.0,7.0,13.0,22.0,319.0,2154.0,6378.0,not_mine,Does not have
182,TCP,UDP,,0.0,0.0,4.747249999999998,2306.6929999999998,111.32,0.0,7979,349604,52,830,6627363,58,57,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.0,32.0,64.0,1686.0,not_mine,Does not have
12,TCP,,,30.5665,43.494,57.51425,486.72499999999985,65.01100000000001,4.9,300,1266,1,134,40204,2,2,4444,55582.0,,55582,4444.0,,17.75,27.0,35.5,959.0,1611.0,5251.0,mine,Etherium
14,TCP,UDP,,104.89200000000001,147.95850000000004,181.50625,1948.286,193.19299999999998,3.005,101,584,0,147,14855,10,9,443,47098.0,32791.0,443,1900.0,47098.0,5.0,5.5,6.75,160.0,208.0,272.0,not_mine,Does not have
2,TCP,,,542.44325,542.4435,542.4437499999998,1084.887,542.444,542.443,83,367,0,300,24926,2,2,3333,56490.0,,3333,56490.0,,39.75,41.5,43.25,7049.0,12463.0,17877.0,mine,Litecoin
67,TCP,UDP,,57.9855,59.056999999999995,90.11200000000001,4611.948,120.006,0.0,275,1143,1,74,20517,37,35,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,5.0,62.0,128.0,216.0,not_mine,Does not have
44,UDP,TCP,,0.0,0.5005,58.7565,1616.2599999999998,148.933,0.0,134,905,0,127,17054,18,15,123,443.0,80.0,123,443.0,80.0,1.0,1.5,4.0,48.0,50.0,160.0,not_mine,Does not have
22,TCP,,,9.971,24.5755,39.32175,566.2040000000002,52.31399999999999,4.816,371,1331,1,134,49928,2,2,4444,55582.0,,55582,4444.0,,6.0,15.5,26.75,705.75,1225.0,3181.5,mine,Etherium
2,TCP,,,291.763,291.763,291.763,583.526,291.763,291.763,52,529,0,371,19307,2,2,3333,56490.0,,3333,56490.0,,25.5,26.0,26.5,5202.75,9653.5,14104.25,mine,Litecoin
267,TCP,UDP,,0.0,0.0,37.927,4930.981,97.18700000000001,0.0,6307,372871,60,776,4899351,109,110,443,53.0,80.0,443,53.0,80.0,1.0,1.0,10.0,32.0,51.0,1493.0,not_mine,Does not have
202,TCP,UDP,,0.41200000000000003,16.7415,194.994,19218.422,299.987,0.0,11210,229779,37,768,8618214,94,64,443,123.0,80.0,5355,443.0,123.0,2.0,4.0,7.0,48.0,127.0,298.5,not_mine,Does not have
4,TCP,,,241.99400000000003,242.472,242.95025,969.8889999999999,242.951,241.99400000000003,80,498,0,377,30229,3,3,3332,52152.0,52155.0,3332,52152.0,52155.0,17.5,20.0,22.5,508.0,7146.5,14195.75,mine,Bitcoin
2,TCP,,,243.41,243.41,243.41,486.82,243.41,243.41,42,530,0,384,16139,2,2,3332,51770.0,,3332,51770.0,,19.5,21.0,22.5,4293.75,8069.5,11845.25,mine,Bitcoin
